language,mID
Japanese,12787170
Danish,8430054
English,8430054
Dari,8430054
Russian,8430054
Swedish,8430054
Japanese,0142247
English,0100403
English,5690810
Norwegian,5690810
Latin,5690810
Korean,8083832
English,0103848
English,0088414
English,0095296
English,1334537
English,0117038
Portuguese,0117038
English,0356680
American Sign Language,0356680
English,7335796
English,4616014
English,0030202
English,0332452
English,1879016
English,7826276
Arabic,7826276
English,0046942
English,6495770
English,0165361
English,0069024
English,7460806
English,2333804
English,2990140
Spanish,2990140
French,2990140
Romanian,2990140
English,0115321
English,9639470
German,1692504
English,0039017
Hindi,12844910
English,0046754
Spanish,0046754
Italian,0046754
French,0046754
English,8635092
English,0804497
Hindi,10569922
English,11866324
English,0307479
English,0104666
English,8332802
English,1086797
Hungarian,4935200
English,0247425
Serbo-Croatian,0247425
English,0203940
English,0062380
Spanish,0062380
English,0075334
English,0044672
Russian,0044672
English,0119892
French,0054156
English,0054156
English,0106856
Spanish,0106856
Korean,0106856
Korean,1155053
English,0066549
English,0078754
Spanish,0078754
English,0023293
Japanese,0097661
English,0077534
Danish,11081050
Arabic,11081050
English,1482859
English,6269368
Czech,0060959
Hindi,15361028
None,0012364
Swedish,0012364
English,0086310
English,0070290
English,0345074
French,0808417
English,0808417
Persian,0808417
German,0808417
English,0051435
Polish,0051435
Russian,0051435
Finnish,9074574
English,1107860
French,1107860
English,0094021
Spanish,0021815
Hungarian,0021815
English,0033922
English,0075860
French,0075860
Spanish,0075860
Hindi,0075860
English,0087781
English,3203606
English,0047706
English,0093409
English,0438097
English,0049875
Italian,0049875
English,0119572
English,0271668
English,1311699
English,0068030
English,5688932
Russian,3746824
English,10555544
Portuguese,0861739
Greek,0861739
Latin,0861739
French,0861739
English,0861739
German,0861739
Italian,0861739
Spanish,0861739
Hindi,1017456
English,0063285
Korean,7095654
English,0422272
English,1320244
Latin,1320244
Japanese,4900708
English,3910736
English,0091339
Italian,0096125
English,0104839
English,0037248
English,0110932
English,1259998
English,0128278
English,2752772
English,0066707
Swedish,9355200
Danish,9355200
English,1745588
Japanese,0413893
English,0087553
French,0087553
Central Khmer,0087553
Russian,0087553
German,1153095
French,0059956
English,0059956
Spanish,0059956
German,0059956
Italian,8360352
English,1282140
English,4864624
English,0123950
English,0160236
French,1247640
English,1247640
English,0120888
English,0068271
English,0037024
English,0114663
French,0068367
Italian,0068367
English,0288380
Japanese,3918368
English,3918368
Hindi,3918368
Tamil,3918368
Telugu,3918368
English,8728970
German,0053250
French,0115940
English,2555426
German,2555426
Mandarin,6703486
English,6703486
English,0057128
English,5445074
English,0145681
English,1321511
English,12223548
English,11311754
English,0075995
English,5575918
English,0050280
English,0910865
English,0116353
English,0452568
English,0051654
English,0111653
Sioux,0111653
English,0088944
English,0070423
German,0070423
English,4577344
Thai,0785035
English,2103188
Spanish,2103188
Mandarin,2103188
Russian,2103188
Korean,2103188
Polynesian,2103188
English,7921292
English,1891905
Dutch,14412446
English,14412446
English,2241982
Cantonese,2241982
Korean,8123618
English,0014142
English,0116552
English,1620446
English,6852534
Spanish,6852534
English,0069097
Italian,0069097
English,0077834
English,6189022
English,12892186
Korean,12892186
English,0118665
English,3294732
English,1679335
English,1345772
Hindi,13130760
English,0061653
Japanese,1422651
English,1489887
Mandarin,1489887
Spanish,1489887
English,0106341
English,4866448
Spanish,4866448
English,0101420
None,0101420
English,0044750
English,0978764
German,0978764
English,0088000
English,6492158
English,0238429
English,0073747
English,0083908
German,0083908
French,0083908
Japanese,6340502
English,0066728
English,0101329
English,6423026
Spanish,6423026
German,6423026
Italian,6423026
Japanese,6423026
English,0109579
English,1951095
English,0044789
Spanish,0044789
English,10160742
English,0127045
Hebrew,3602528
English,2006120
English,0059076
English,0104928
English,0087755
English,0083064
French,0083064
Italian,0083064
English,0068132
English,0293913
English,0497972
English,5481404
English,2924392
English,18815410
English,0866439
Gaelic,0866439
English,0068408
English,0087957
English,0497298
English,2518876
English,10731768
English,8242084
French,8242084
Russian,8242084
English,4443658
Japanese,0092048
English,10843306
Japanese,0057565
English,0120800
English,0116621
Italian,0116621
English,0069754
English,0081060
English,12037194
English,0228333
Japanese,8013750
Japanese,0363226
Japanese,0439533
Spanish,0439533
English,0094449
English,0093853
English,1183251
English,0100944
English,0099819
Italian,0099819
Serbo-Croatian,0099819
English,12550060
English,0089218
Spanish,0089218
Cantonese,0089218
Italian,0089218
English,0067061
English,0071566
English,1790864
English,0114367
English,6053440
French,0102368
Latin,0102368
English,0064923
English,0311110
Hebrew,0311110
Spanish,0311110
English,1634121
Spanish,1634121
English,0128442
Hebrew,0128442
Russian,0128442
English,0063819
English,0887892
English,0243069
English,0067588
English,6288694
English,0062038
Italian,0062038
Spanish,0062038
French,0062038
German,0062038
English,0195685
English,0083791
English,10952012
English,13157722
French,13157722
English,3588588
English,0109951
English,14021890
English,6162808
French,5092380
English,5092380
English,1341188
English,0290747
English,1523939
English,0047577
English,13650600
English,0460898
Japanese,4876334
Cantonese,0085127
English,0085127
English,0974583
English,0164912
Dutch,0164912
English,9860690
English,12099444
English,3116154
Italian,0054847
Arabic,0054847
English,0054847
Latin,0054847
English,0119978
English,0134618
English,0867334
English,7280898
Norwegian,7280898
English,0162945
English,0338466
English,0075433
English,8760670
Italian,0078343
English,0113189
Russian,0113189
Spanish,0113189
French,10407272
Japanese,1436045
English,1856080
English,1865567
English,0099939
Japanese,0057295
English,10313806
English,0087452
English,0043379
French,0043379
Spanish,0043379
English,0094850
English,15829804
English,1905040
Russian,1905040
English,0453467
English,0118787
English,0101862
English,0289765
French,0289765
German,9714030
English,9714030
French,9714030
English,0401933
Spanish,0401933
Spanish,14190586
English,0118798
French,0055093
English,0055093
English,9784798
English,13814180
Turkish,3142872
English,1936532
Spanish,1936532
French,1936532
Italian,1936532
German,1936532
English,11225626
English,0055382
English,12571272
Turkish,12571272
Chinese,12571272
English,0062803
German,0062803
French,0062803
Latin,0062803
English,0462504
Lao,0462504
Vietnamese,0462504
English,2201548
English,0368794
English,0092216
Japanese,0143353
English,2347497
English,0367089
English,0113501
English,0337978
Italian,0337978
French,0337978
English,0101694
English,0089643
English,0259446
Greek,0259446
English,0004134
English,3316960
English,3120408
English,12587622
English,0293662
French,0293662
Mandarin,0293662
English,11324406
English,6491178
Spanish,6491178
English,15499118
English,1422020
Spanish,1422020
Hindi,3175038
English,0115781
English,3553442
Pashtu,3553442
Dari,3553442
French,3553442
English,1392190
Russian,1392190
English,0079116
English,0088587
English,0032145
English,0168071
English,0102915
Japanese,0102915
English,0071249
Spanish,0071249
Latin,0071249
English,0110598
Cantonese,0420251
Japanese,0420251
Korean,0420251
Mandarin,0420251
English,0073240
Mandarin,0073240
English,1034314
German,1034314
English,0110216
English,8881732
English,8550054
Swedish,8550054
English,0120618
English,1185431
Japanese,7639528
English,7959500
English,0988083
English,0350869
English,5941692
Spanish,5941692
English,0096117
English,0240500
English,1566637
English,2409818
Spanish,2409818
French,2409818
English,0068833
French,0110963
Italian,0110963
English,5592796
English,0061238
English,0424279
Telugu,13872244
English,0078681
English,0426931
English,0113862
American Sign Language,0113862
Polish,0267287
French,11967116
English,11967116
English,0186183
English,0152524
English,0814106
English,0096073
Hebrew,0096073
English,0076843
French,0076843
Kinyarwanda,11873472
Kirundi,11873472
Swahili,11873472
French,11873472
English,11873472
English,0083511
English,0102517
Spanish,4964788
English,4964788
Catalan,4964788
English,8524650
English,0089670
Italian,0089670
German,0089670
French,0089670
English,5919756
English,4381236
English,0107819
German,0107819
English,0090009
English,0282975
English,0960890
English,15716528
Spanish,11895484
English,0335563
English,0113074
English,10946316
English,5253282
English,2872718
English,8150728
English,0094447
English,4780496
English,0494238
English,0036855
Italian,0036855
English,5340300
Spanish,5340300
English,6794504
Japanese,6794504
English,1866249
English,0083866
French,0041719
English,0113749
English,0101005
English,1124037
English,0056993
English,0264323
English,1571222
Hindi,8291224
Bosnian,0283509
French,0283509
English,0283509
Serbian,0283509
English,0066344
English,0120434
Portuguese,0117333
Spanish,0117333
English,0117333
English,0481536
Spanish,0481536
French,0481536
French,12672620
English,0179183
English,0097441
English,15734120
English,10724982
English,0047885
English,0225071
English,0095742
English,0426459
English,0210413
Korean,1666217
English,1617620
English,0084814
English,7886936
French,0111495
English,0094846
English,0095304
English,1868555
Spanish,0068352
English,0068352
Japanese,0113142
English,10160886
Hindi,2461132
English,0063925
English,1640218
English,1411238
Ukrainian,1411238
Mandarin,0100828
English,0100828
English,0045891
French,0045891
Latin,0045891
Arabic,0045891
French,7420880
Danish,5013688
English,5013688
Norwegian,5013688
Swedish,5013688
